,Company,Operating_System,Model,RAM(GB),Hard Disk(GB),Price(₹),Rating,Total Reviews,Product Links
992,HP,Windows 11,OMEN Core i7 11th Gen ,16 ,1 ,113990,1,1,https://www.flipkart.com/hp-omen-core-i7-11th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-16-b0351tx-gaming-laptop/p/itmdf286c9912b18?pid=COMGBH9JUPSVKGGV&lid=LSTCOMGBH9JUPSVKGGVLSQE6D&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_701&otracker=search&otracker1=search&fm=organic&iid=47fd1374-8869-4d08-b83f-dfc3a2d2c116.COMGBH9JUPSVKGGV.SEARCH&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
993,ASUS,Windows 11,ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS ,16 ,1 ,145990,,,https://www.flipkart.com/asus-rog-zephyrus-g15-2022-90whr-battery-ryzen-7-octa-core-6800hs-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-165-hz-ga503rm-hq111ws-gaming-laptop/p/itma280dbae8c556?pid=COMGFWCYX6MHFH97&lid=LSTCOMGFWCYX6MHFH97CCT5GA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_702&otracker=search&otracker1=search&fm=organic&iid=47fd1374-8869-4d08-b83f-dfc3a2d2c116.COMGFWCYX6MHFH97.SEARCH&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
994,acer,Windows 10,ConceptD 5 Core i5 8th Gen ,8 ,512 ,92990,,,https://www.flipkart.com/acer-conceptd-5-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-cn515-51-thin-light-laptop/p/itm486d20a0cbf99?pid=COMFNACXBRGGR8YC&lid=LSTCOMFNACXBRGGR8YCAOEMIS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_703&otracker=search&otracker1=search&fm=organic&iid=47fd1374-8869-4d08-b83f-dfc3a2d2c116.COMFNACXBRGGR8YC.SEARCH&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
995,Primebook,,4G Android Based MediaTek MT8788 ,4 ,,18990,4.1,117,https://www.flipkart.com/primebook-4g-android-based-mediatek-mt8788-4-gb-128-gb-emmc-storage-prime-os-thin-light-laptop/p/itm361eee1f998f3?pid=COMGH2NKUSYTW4HN&lid=LSTCOMGH2NKUSYTW4HN4SJNGE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_704&otracker=search&otracker1=search&fm=organic&iid=en_oZwlVq9UHRH7L17sulE4yIWVRILiCINxTRoCVbNXc2cWUkkFPcZw4qi4USDzdjRKP4ppjc%2BT%2FeOgjZrIu1PgKA%3D%3D&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
996,DELL,Windows 11,7000 Series Core i7 12th Gen ,16 ,512 ,105890,4.8,4,https://www.flipkart.com/dell-7000-series-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-2-graphics-new-inspiron-7420-2in1-2-1-laptop/p/itm6ee778a7ea250?pid=COMGEVRDHRVVGZYQ&lid=LSTCOMGEVRDHRVVGZYQFHDVSZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_705&otracker=search&otracker1=search&fm=organic&iid=47fd1374-8869-4d08-b83f-dfc3a2d2c116.COMGEVRDHRVVGZYQ.SEARCH&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
997,MSI,Windows 11,Core i7 13th Gen ,16 ,1 ,179990,,,https://www.flipkart.com/msi-core-i7-13th-gen-16-gb-1-tb-ssd-windows-11-home-prestige-16studio-a13ve-031in-laptop/p/itmf11f09488b363?pid=COMGMV6VAFZH3HVR&lid=LSTCOMGMV6VAFZH3HVREMYJED&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_706&otracker=search&otracker1=search&fm=organic&iid=47fd1374-8869-4d08-b83f-dfc3a2d2c116.COMGMV6VAFZH3HVR.SEARCH&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
998,DELL,Windows 11,Inspiron Core i3 11th Gen ,8 ,256 ,42990,4.2,461,https://www.flipkart.com/dell-inspiron-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itm582b9b4a031f2?pid=COMG9NYDK7VGYKU4&lid=LSTCOMG9NYDK7VGYKU4N0GKFO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_707&otracker=search&otracker1=search&fm=organic&iid=47fd1374-8869-4d08-b83f-dfc3a2d2c116.COMG9NYDK7VGYKU4.SEARCH&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
999,Lenovo,Windows 11,IdeaPad Slim 3 Intel Core i3 11th Gen ,8 ,512 ,38790,4.2,774,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-81x800j3in-81x800lgin-81x800n2in-thin-light-laptop/p/itmd51064c6f0c1a?pid=COMGBNFUTNYFZRJQ&lid=LSTCOMGBNFUTNYFZRJQMZ1NAL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_708&otracker=search&otracker1=search&fm=organic&iid=en_oZwlVq9UHRH7L17sulE4yIWVRILiCINxTRoCVbNXc2dmQRR81NmlV0HFp5GKLD3qoVcnJ21tbmtFX9cPfPW6xQ%3D%3D&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
1000,ASUS,Windows 11,ROG Flow Z13 (2022) Core i9 12th Gen ,16 ,1 ,171990,,,https://www.flipkart.com/asus-rog-flow-z13-2022-core-i9-12th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-60-hz-gz301ze-lc192ws-gaming-laptop/p/itmcec668f1cb045?pid=COMGFYQZ2BWGNDRK&lid=LSTCOMGFYQZ2BWGNDRKW7COZE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_709&otracker=search&otracker1=search&fm=organic&iid=47fd1374-8869-4d08-b83f-dfc3a2d2c116.COMGFYQZ2BWGNDRK.SEARCH&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
1001,HP,Windows 11,15s Core i3 11th Gen ,8 ,256 ,43150,4.4,12,https://www.flipkart.com/hp-15s-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15s-fq2670tu-laptop/p/itmaefe9c176c928?pid=COMGJMGBJHK99WDK&lid=LSTCOMGJMGBJHK99WDKUDBLNJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_710&otracker=search&otracker1=search&fm=organic&iid=47fd1374-8869-4d08-b83f-dfc3a2d2c116.COMGJMGBJHK99WDK.SEARCH&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
1002,ASUS,Windows 10,Pro P5 Core i7 8th Gen ,8 ,1 ,93990,,,https://www.flipkart.com/asus-pro-p5-core-i7-8th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-pro-p5440fa-thin-light-laptop/p/itm4990f6882f6a1?pid=COMFVKZG7PEB2J5N&lid=LSTCOMFVKZG7PEB2J5N0UBPGT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_711&otracker=search&otracker1=search&fm=organic&iid=47fd1374-8869-4d08-b83f-dfc3a2d2c116.COMFVKZG7PEB2J5N.SEARCH&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
1003,Lenovo,Windows 11,IdeaPad 3 Ryzen 5 Hexa Core 5500U ,8 ,512 ,44027,4.3,"1,876",https://www.flipkart.com/lenovo-ideapad-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm790def6ef6b6f?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_712&otracker=search&otracker1=search&fm=organic&iid=en_oZwlVq9UHRH7L17sulE4yIWVRILiCINxTRoCVbNXc2c1IHlmcqFxc3SHsdb%2BMiOiXjhdVKYLCayQ5D8oXjg7mQ%3D%3D&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
1004,ASUS,Windows 10,ROG Flow X13 with RTX 3080 eGPU Ryzen 9 Octa Core 5980HS ,32 ,1 ,189990,,,https://www.flipkart.com/asus-rog-flow-x13-rtx-3080-egpu-ryzen-9-octa-core-5980hs-32-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-gv301qh-k6474ts-2-1-gaming-laptop/p/itm6d30f38e0e09c?pid=COMG7HHSQFEZDJ5W&lid=LSTCOMG7HHSQFEZDJ5WOOBQ8V&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_713&otracker=search&otracker1=search&fm=organic&iid=47fd1374-8869-4d08-b83f-dfc3a2d2c116.COMG7HHSQFEZDJ5W.SEARCH&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
1005,DELL,Windows 11,Inspiron Core i5 12th Gen ,8 ,512 ,61690,4.3,9,https://www.flipkart.com/dell-inspiron-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-new-15-metal-laptop-thin-light/p/itm315239a748647?pid=COMGJ75HKASCXKBH&lid=LSTCOMGJ75HKASCXKBHG7F69R&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_714&otracker=search&otracker1=search&fm=organic&iid=47fd1374-8869-4d08-b83f-dfc3a2d2c116.COMGJ75HKASCXKBH.SEARCH&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
1006,HP,Windows 10,Core i3 11th Gen ,8 ,512 ,39890,4.1,10,https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-pro-250-g8-laptop/p/itm4e4e431b9e4ce?pid=COMGACFGEDPUANCQ&lid=LSTCOMGACFGEDPUANCQH8AOMY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_715&otracker=search&otracker1=search&fm=organic&iid=47fd1374-8869-4d08-b83f-dfc3a2d2c116.COMGACFGEDPUANCQ.SEARCH&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
1007,Lenovo,Windows 11,IdeaPad 3 Intel Core i3 11th Gen ,8 ,512 ,38990,4.3,"5,242",https://www.flipkart.com/lenovo-ideapad-3-intel-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-82h803e6in-thin-light-laptop/p/itmd8891a36fdd7c?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXQHPK6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_716&otracker=search&otracker1=search&fm=organic&iid=en_oZwlVq9UHRH7L17sulE4yIWVRILiCINxTRoCVbNXc2d1mrUUVG3mh0grWzE5Z350cjVh96SjAIwqwOxHwfxusA%3D%3D&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
1008,DELL,Windows 10,Core i3 10th Gen ,4 ,1 ,48999,,,https://www.flipkart.com/dell-core-i3-10th-gen-4-gb-1-tb-hdd-256-gb-ssd-windows-10-home-inspiron-3501-laptop/p/itm4adef73ceed62?pid=COMG52AXY4XXEMHJ&lid=LSTCOMG52AXY4XXEMHJBX4XQX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_717&otracker=search&otracker1=search&fm=organic&iid=47fd1374-8869-4d08-b83f-dfc3a2d2c116.COMG52AXY4XXEMHJ.SEARCH&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
1009,APPLE,,2023 MacBook Pro M2 Pro ,16 ,1 ,269900,,,https://www.flipkart.com/apple-2023-macbook-pro-m2-16-gb-1-tb-ssd-macos-ventura-mnwd3hn-a/p/itmd2d342e52eeab?pid=COMGHZGHWPZY3QUD&lid=LSTCOMGHZGHWPZY3QUDY0OSVB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_718&otracker=search&otracker1=search&fm=organic&iid=47fd1374-8869-4d08-b83f-dfc3a2d2c116.COMGHZGHWPZY3QUD.SEARCH&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
1010,ASUS,Windows 11,ROG Flow Z13 (2023) Core i9 13th Gen ,32 ,1 ,284990,,,https://www.flipkart.com/asus-rog-flow-z13-2023-core-i9-13th-gen-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4070-gz301vic-mu004ws-gaming-laptop/p/itm10ad59d0375ee?pid=COMGPFPCCSWTB9HQ&lid=LSTCOMGPFPCCSWTB9HQXDD0ZF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_719&otracker=search&otracker1=search&fm=organic&iid=47fd1374-8869-4d08-b83f-dfc3a2d2c116.COMGPFPCCSWTB9HQ.SEARCH&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
1011,Lenovo,Windows 11,IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H ,8 ,1 ,52990,4.1,65,https://www.flipkart.com/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5600h-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-gaming3-15ach6d1-laptop/p/itmabd3d828c1ad1?pid=COMGHMH6JRYP56GE&lid=LSTCOMGHMH6JRYP56GE4TQDME&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_720&otracker=search&otracker1=search&fm=organic&iid=en_oZwlVq9UHRH7L17sulE4yIWVRILiCINxTRoCVbNXc2fqhZkSbvAXVANdr9r1xRwp3ZVNAJKsU%2BeQNfHpi5GF%2FA%3D%3D&ppt=None&ppn=None&ssid=9xdurv1r5s0000001685080505003&qH=c06ea84a1e3dc3c6
1012,HP,Windows 11,Victus Ryzen 7 Octa Core 5800H ,16 ,512 ,87830,4.4,12,https://www.flipkart.com/hp-victus-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-16-e0351ax-gaming-laptop/p/itm3a869e89d6498?pid=COMG8N9HRE7QYYBE&lid=LSTCOMG8N9HRE7QYYBEALDT8F&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_721&otracker=search&otracker1=search&fm=organic&iid=4f041bd1-9d5e-4baa-a9b3-fd0fc701893e.COMG8N9HRE7QYYBE.SEARCH&ppt=None&ppn=None&ssid=ux1qoy2cnk0000001685080506896&qH=c06ea84a1e3dc3c6
1013,ASUS,Windows 11,Vivobook 15 Core i5 12th Gen ,8 ,512 ,52990,3.7,7,https://www.flipkart.com/asus-vivobook-15-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-x1502za-ej515ws-laptop/p/itm76fe58bbaa94b?pid=COMGHQBGKCNGMGNX&lid=LSTCOMGHQBGKCNGMGNXUGUYKM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_722&otracker=search&otracker1=search&fm=organic&iid=4f041bd1-9d5e-4baa-a9b3-fd0fc701893e.COMGHQBGKCNGMGNX.SEARCH&ppt=None&ppn=None&ssid=ux1qoy2cnk0000001685080506896&qH=c06ea84a1e3dc3c6
1014,ASUS,Windows 11,ROG Zephyrus G16 (2023) Core i9 13th Gen ,16 ,1 ,169990,,,https://www.flipkart.com/asus-rog-zephyrus-g16-2023-core-i9-13th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-gu603vu-n4051ws-gaming-laptop/p/itm3aeb6673570f2?pid=COMGPFPCG4JW2YNP&lid=LSTCOMGPFPCG4JW2YNPBNJAHG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_723&otracker=search&otracker1=search&fm=organic&iid=4f041bd1-9d5e-4baa-a9b3-fd0fc701893e.COMGPFPCG4JW2YNP.SEARCH&ppt=None&ppn=None&ssid=ux1qoy2cnk0000001685080506896&qH=c06ea84a1e3dc3c6
1015,Primebook,,4G Android Based MediaTek MT8788 ,4 ,,16990,4.1,580,https://www.flipkart.com/primebook-4g-android-based-mediatek-mt8788-4-gb-64-gb-emmc-storage-prime-os-thin-light-laptop/p/itmecb7e931de990?pid=COMGH2NKYVZCVXAW&lid=LSTCOMGH2NKYVZCVXAWAYX3II&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_724&otracker=search&otracker1=search&fm=organic&iid=en_4ChdXfco9jM3h4X%2FfWmZR3aBMs%2F3jAGC5QALk0kVmBUgxZwEHM4rONGHd2FmCeX1tJy3tb%2BFfdIU1ruyfsyImg%3D%3D&ppt=None&ppn=None&ssid=ux1qoy2cnk0000001685080506896&qH=c06ea84a1e3dc3c6
1016,ASUS,Windows 11,ROG Strix G16 (2023) Core i7 13th Gen ,16 ,1 ,152990,,,https://www.flipkart.com/asus-rog-strix-g16-2023-core-i7-13th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-g614ju-n3200ws-gaming-laptop/p/itm06dd47ed0ecd5?pid=COMGPFPCQW8GCUF7&lid=LSTCOMGPFPCQW8GCUF7TIUFCM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_725&otracker=search&otracker1=search&fm=organic&iid=4f041bd1-9d5e-4baa-a9b3-fd0fc701893e.COMGPFPCQW8GCUF7.SEARCH&ppt=None&ppn=None&ssid=ux1qoy2cnk0000001685080506896&qH=c06ea84a1e3dc3c6
1017,ASUS,Windows 11,TUF Gaming A16 Advantage Edition (2023) Ryzen 9 Octa Core 7940HS ,16 ,1 ,161990,,,https://www.flipkart.com/asus-tuf-gaming-a16-advantage-2023-ryzen-9-octa-core-7940hs-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-amd-radeon-rx-7600s-fa617xs-n3026ws-laptop/p/itm2789ed9f82078?pid=COMGPFPCYAZWZRDZ&lid=LSTCOMGPFPCYAZWZRDZU9WQUV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_726&otracker=search&otracker1=search&fm=organic&iid=4f041bd1-9d5e-4baa-a9b3-fd0fc701893e.COMGPFPCYAZWZRDZ.SEARCH&ppt=None&ppn=None&ssid=ux1qoy2cnk0000001685080506896&qH=c06ea84a1e3dc3c6
1018,ASUS,Windows 11,ROG Zephyrus G16 (2023) Core i9 13th Gen ,16 ,1 ,179990,,,https://www.flipkart.com/asus-rog-zephyrus-g16-2023-core-i9-13th-gen-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-gu603vv-n4044ws-gaming-laptop/p/itma0ee723f902e0?pid=COMGPFPC75PFGBJH&lid=LSTCOMGPFPC75PFGBJH0HCCQY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_727&otracker=search&otracker1=search&fm=organic&iid=4f041bd1-9d5e-4baa-a9b3-fd0fc701893e.COMGPFPC75PFGBJH.SEARCH&ppt=None&ppn=None&ssid=ux1qoy2cnk0000001685080506896&qH=c06ea84a1e3dc3c6
1019,Lenovo,Windows 11,IdeaPad Slim 3 Intel Core i3 11th Gen ,8 ,512 ,38790,4.2,774,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-81x800j3in-81x800lgin-81x800n2in-thin-light-laptop/p/itmd51064c6f0c1a?pid=COMGBNFUTNYFZRJQ&lid=LSTCOMGBNFUTNYFZRJQMZ1NAL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_728&otracker=search&otracker1=search&fm=organic&iid=en_4ChdXfco9jM3h4X%2FfWmZR3aBMs%2F3jAGC5QALk0kVmBVZ6PWYWwffkKlXnJazZTPinNA2SUt%2FE3HLRMw1My5ibg%3D%3D&ppt=None&ppn=None&ssid=ux1qoy2cnk0000001685080506896&qH=c06ea84a1e3dc3c6
1020,ASUS,Windows 11,ROG Strix G16 (2023) Core i9 13th Gen ,16 ,1 ,179990,,,https://www.flipkart.com/asus-rog-strix-g16-2023-core-i9-13th-gen-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-g614jv-n4141ws-gaming-laptop/p/itm96311c5c36db9?pid=COMGPFPCM9GG9QHY&lid=LSTCOMGPFPCM9GG9QHYFJGBAA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_729&otracker=search&otracker1=search&fm=organic&iid=4f041bd1-9d5e-4baa-a9b3-fd0fc701893e.COMGPFPCM9GG9QHY.SEARCH&ppt=None&ppn=None&ssid=ux1qoy2cnk0000001685080506896&qH=c06ea84a1e3dc3c6
1021,ASUS,Windows 11,ROG Flow Z13 (2023) Core i9 13th Gen ,16 ,1 ,209990,,,https://www.flipkart.com/asus-rog-flow-z13-2023-core-i9-13th-gen-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-gz301vv-mu014ws-gaming-laptop/p/itm8c4b27ff7cdf2?pid=COMGPFPCQ2BHETTH&lid=LSTCOMGPFPCQ2BHETTHDHEUC8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_730&otracker=search&otracker1=search&fm=organic&iid=4f041bd1-9d5e-4baa-a9b3-fd0fc701893e.COMGPFPCQ2BHETTH.SEARCH&ppt=None&ppn=None&ssid=ux1qoy2cnk0000001685080506896&qH=c06ea84a1e3dc3c6
1022,ASUS,Windows 11,ROG Zephyrus G15 with 90Whr Battery Ryzen 7 Octa Core 6800HS ,16 ,1 ,150990,,,https://www.flipkart.com/asus-rog-zephyrus-g15-90whr-battery-ryzen-7-octa-core-6800hs-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-ga503rmz-ln155ws-gaming-laptop/p/itm5bc9e7b79e5bd?pid=COMGHPXTXGQZQHMZ&lid=LSTCOMGHPXTXGQZQHMZ8LTIQZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_731&otracker=search&otracker1=search&fm=organic&iid=4f041bd1-9d5e-4baa-a9b3-fd0fc701893e.COMGHPXTXGQZQHMZ.SEARCH&ppt=None&ppn=None&ssid=ux1qoy2cnk0000001685080506896&qH=c06ea84a1e3dc3c6
1023,Primebook,,4G Android Based MediaTek MT8788 ,4 ,,18990,4.1,117,https://www.flipkart.com/primebook-4g-android-based-mediatek-mt8788-4-gb-128-gb-emmc-storage-prime-os-thin-light-laptop/p/itm361eee1f998f3?pid=COMGH2NKUSYTW4HN&lid=LSTCOMGH2NKUSYTW4HN4SJNGE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_732&otracker=search&otracker1=search&fm=organic&iid=en_4ChdXfco9jM3h4X%2FfWmZR3aBMs%2F3jAGC5QALk0kVmBWU2Ew8xN6iGEKXxxDxsQ8GP4ppjc%2BT%2FeOgjZrIu1PgKA%3D%3D&ppt=None&ppn=None&ssid=ux1qoy2cnk0000001685080506896&qH=c06ea84a1e3dc3c6
1024,acer,Windows 11,Nitro 5 Core i5 12th Gen ,8 ,512 ,71990,4.2,53,https://www.flipkart.com/acer-nitro-5-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-an515-58-gaming-laptop/p/itm951854f82efa2?pid=COMGD37VWMHBHFXN&lid=LSTCOMGD37VWMHBHFXN6G3U09&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_733&otracker=search&otracker1=search&fm=organic&iid=4f041bd1-9d5e-4baa-a9b3-fd0fc701893e.COMGD37VWMHBHFXN.SEARCH&ppt=None&ppn=None&ssid=ux1qoy2cnk0000001685080506896&qH=c06ea84a1e3dc3c6
1025,ASUS,Windows 11,Core i5 13th Gen ,16 ,512 ,86840,,,https://www.flipkart.com/asus-core-i5-13th-gen-16-gb-512-gb-ssd-windows-11-home-s5504va-ma543ws-laptop/p/itm9c550dc1e7262?pid=COMGP2MJCXAT6NRU&lid=LSTCOMGP2MJCXAT6NRUSVGSE8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_734&otracker=search&otracker1=search&fm=organic&iid=4f041bd1-9d5e-4baa-a9b3-fd0fc701893e.COMGP2MJCXAT6NRU.SEARCH&ppt=None&ppn=None&ssid=ux1qoy2cnk0000001685080506896&qH=c06ea84a1e3dc3c6
1026,SAMSUNG,Windows 11,Galaxy Book 2 Core i7 12th Gen ,16 ,512 ,72990,4.4,14,https://www.flipkart.com/samsung-galaxy-book-2-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-np550-thin-light-laptop/p/itmb41a92a4f5879?pid=COMGH3V3HWVNTHCF&lid=LSTCOMGH3V3HWVNTHCFPUMYYG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_735&otracker=search&otracker1=search&fm=organic&iid=4f041bd1-9d5e-4baa-a9b3-fd0fc701893e.COMGH3V3HWVNTHCF.SEARCH&ppt=None&ppn=None&ssid=ux1qoy2cnk0000001685080506896&qH=c06ea84a1e3dc3c6
1027,Lenovo,Windows 11,IdeaPad 3 Ryzen 5 Hexa Core 5500U ,8 ,512 ,44027,4.3,"1,876",https://www.flipkart.com/lenovo-ideapad-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm790def6ef6b6f?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_736&otracker=search&otracker1=search&fm=organic&iid=en_4ChdXfco9jM3h4X%2FfWmZR3aBMs%2F3jAGC5QALk0kVmBUCzcv7nOigMP8Z5SmTg5HyRJ33944L1YIZDzrJEnaZ2A%3D%3D&ppt=None&ppn=None&ssid=ux1qoy2cnk0000001685080506896&qH=c06ea84a1e3dc3c6
1028,ASUS,Windows 11,Core i3 11th Gen ,8 ,256 ,35990,,,https://www.flipkart.com/asus-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-x515ea-bq312ws-laptop/p/itm727f243ff93c1?pid=COMGAZQHBWHZ7FCN&lid=LSTCOMGAZQHBWHZ7FCNM1QBPB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_737&otracker=search&otracker1=search&fm=organic&iid=4f041bd1-9d5e-4baa-a9b3-fd0fc701893e.COMGAZQHBWHZ7FCN.SEARCH&ppt=None&ppn=None&ssid=ux1qoy2cnk0000001685080506896&qH=c06ea84a1e3dc3c6
